State,year_month,PRCP,EVAP,TMIN,TMAX
UT,2015-07,7.41,76.71,50.0,378.0
UT,2015-08,8.91,71.85,61.0,372.0
UT,2015-09,11.24,52.6,11.0,339.0
UT,2015-10,7.0,34.42,67.0,317.0
UT,2016-05,7.84,60.44,11.0,283.0
UT,2016-06,3.09,86.65,56.0,394.0
UT,2016-07,1.62,97.58,44.0,389.0
UT,2016-08,0.25,81.41,50.0,383.0
UT,2016-09,24.73,54.49,11.0,339.0
UT,2016-10,3.74,27.95,-17.0,278.0
UT,2017-04,1.0,80.67,-44.0,128.0
UT,2017-05,4.16,62.56,-33.0,317.0
UT,2017-06,2.01,90.01,28.0,383.0
UT,2017-07,5.42,84.8,83.0,400.0
UT,2017-08,2.04,69.43,78.0,378.0
UT,2017-09,11.42,48.75,0.0,367.0
UT,2017-10,3.59,22.94,-28.0,239.0
UT,2018-04,0.0,0.0,-22.0,194.0
UT,2018-05,0.97,68.03,39.0,328.0
UT,2018-06,0.61,94.65,44.0,400.0
UT,2018-07,1.8,88.85,72.0,400.0
UT,2018-08,3.14,68.16,44.0,383.0
UT,2018-09,0.0,60.34,0.0,356.0
UT,2018-10,30.0,36.0,22.0,272.0
UT,2019-05,23.47,42.0,6.0,294.0
UT,2019-06,2.83,68.86,6.0,356.0
UT,2019-07,1.68,83.46,67.0,389.0
UT,2019-08,2.08,76.01,61.0,383.0
UT,2019-09,14.96,53.0,-22.0,378.0
UT,2019-10,0.0,31.5,-22.0,267.0
UT,2020-02,0.0,0.0,-67.0,44.0
UT,2020-05,5.73,59.61,6.0,350.0
UT,2020-06,16.97,68.0,6.0,361.0
UT,2020-07,1.35,80.76,33.0,400.0
UT,2020-08,0.6,75.41,89.0,406.0
UT,2020-09,1.31,46.17,6.0,383.0
UT,2020-10,0.47,33.35,17.0,300.0
UT,2021-05,4.52,59.03,22.0,311.0
UT,2021-06,0.58,83.2,11.0,406.0
UT,2021-07,3.89,79.74,133.0,406.0
UT,2021-08,17.0,60.61,78.0,383.0
UT,2021-09,3.36,45.18,44.0,367.0
UT,2021-10,0.0,29.4,67.0,283.0
VA,1992-04,26.97,36.77,-33.0,300.0
VA,1992-05,38.28,34.88,22.0,322.0
VA,1992-06,35.59,39.64,28.0,328.0
VA,1992-07,35.87,51.54,111.0,361.0
VA,1992-08,50.9,35.84,72.0,339.0
VA,1992-09,22.24,30.65,11.0,322.0
VA,1992-10,20.59,23.46,-39.0,283.0
VA,1993-04,33.18,38.8,6.0,278.0
VA,1993-05,29.78,43.96,17.0,311.0
VA,1993-06,23.09,52.06,39.0,350.0
VA,1993-07,26.11,55.63,117.0,383.0
VA,1993-08,14.99,45.78,111.0,372.0
VA,1993-09,24.32,35.44,22.0,361.0
VA,1993-10,18.56,24.18,-39.0,289.0
VA,1994-04,11.42,49.63,-17.0,328.0
VA,1994-05,18.82,43.9,6.0,328.0
VA,1994-06,27.19,49.71,50.0,367.0
VA,1994-07,58.93,47.71,122.0,361.0
VA,1994-08,32.55,40.92,89.0,328.0
VA,1994-09,16.18,33.35,50.0,333.0
VA,1994-10,13.45,22.84,-39.0,311.0
VA,1995-04,12.25,47.33,-28.0,322.0
VA,1995-05,35.32,39.2,28.0,333.0
VA,1995-06,52.14,39.63,67.0,344.0
VA,1995-07,24.59,51.15,106.0,361.0
VA,1995-08,14.29,47.12,122.0,367.0
VA,1995-09,22.31,31.86,50.0,344.0
VA,1995-10,31.89,29.84,-17.0,306.0
VA,1996-04,20.11,44.27,-33.0,300.0
VA,1996-05,41.42,40.48,-22.0,361.0
VA,1996-06,40.24,51.22,56.0,361.0
VA,1996-07,37.0,49.35,83.0,356.0
VA,1996-08,36.5,42.17,111.0,339.0
VA,1996-09,65.17,36.64,50.0,328.0
VA,1996-10,28.66,25.03,-22.0,294.0
VA,1996-11,56.55,6.09,-22.0,244.0
VA,1997-04,22.33,35.94,-28.0,278.0
VA,1997-05,10.66,50.78,17.0,333.0
VA,1997-06,34.6,49.79,61.0,372.0
VA,1997-07,30.16,49.75,117.0,378.0
VA,1997-08,17.86,49.25,106.0,367.0
VA,1997-09,30.37,37.46,61.0,333.0
VA,1997-10,9.59,30.27,-33.0,333.0
VA,1998-04,30.22,40.2,-6.0,283.0
VA,1998-05,43.61,46.54,56.0,344.0
VA,1998-06,26.57,54.48,67.0,367.0
VA,1998-07,34.65,56.86,117.0,378.0
VA,1998-08,26.22,51.73,106.0,372.0
VA,1998-09,19.33,46.49,50.0,350.0
VA,1998-10,16.86,41.27,-17.0,333.0
VA,1999-04,16.65,46.79,-6.0,322.0
VA,1999-05,11.91,50.57,28.0,328.0
VA,1999-06,12.09,45.84,100.0,372.0
VA,1999-07,51.42,59.72,133.0,383.0
VA,1999-08,29.45,53.47,94.0,378.0
VA,1999-09,67.86,37.68,50.0,328.0
VA,1999-10,17.16,32.81,-17.0,283.0
VA,1999-11,19.67,23.33,-28.0,267.0
VA,2000-04,34.15,39.17,-17.0,283.0
VA,2000-05,26.25,48.11,50.0,350.0
VA,2000-06,42.71,51.51,94.0,344.0
VA,2000-07,31.02,56.15,133.0,339.0
VA,2000-08,31.76,44.9,94.0,372.0
VA,2000-09,32.04,40.81,56.0,322.0
VA,2000-10,0.12,30.38,-94.0,311.0
VA,2000-11,7.62,20.92,-56.0,233.0
VA,2001-04,13.07,45.9,-33.0,328.0
VA,2001-05,29.02,45.29,50.0,322.0
VA,2001-06,65.49,52.28,122.0,344.0
VA,2001-07,31.69,48.63,94.0,350.0
VA,2001-08,25.09,47.87,78.0,367.0
VA,2001-09,10.6,37.62,33.0,322.0
VA,2001-10,8.27,36.24,-39.0,300.0
VA,2001-11,4.1,26.2,-33.0,261.0
VA,2001-12,21.12,16.0,-61.0,261.0
VA,2002-04,16.8,39.84,-44.0,339.0
VA,2002-05,25.56,48.65,17.0,328.0
VA,2002-06,15.72,58.66,56.0,372.0
VA,2002-07,34.61,52.22,100.0,372.0
VA,2002-08,21.95,51.48,100.0,394.0
VA,2002-09,23.19,35.03,78.0,350.0
VA,2002-10,40.24,19.93,11.0,328.0
VA,2002-11,44.96,22.81,-78.0,200.0
VA,2003-03,65.6,28.8,-22.0,261.0
VA,2003-04,43.13,34.64,-22.0,300.0
VA,2003-05,51.35,35.24,28.0,322.0
VA,2003-06,46.18,45.76,72.0,344.0
VA,2003-07,50.55,48.2,144.0,356.0
VA,2003-08,43.72,47.57,133.0,367.0
VA,2003-09,54.19,37.48,44.0,333.0
VA,2003-10,21.64,24.13,-11.0,278.0
VA,2003-11,44.63,18.53,-44.0,294.0
VA,2004-03,21.5,26.5,33.0,139.0
VA,2004-04,34.84,42.06,-6.0,317.0
VA,2004-05,30.31,50.02,28.0,350.0
VA,2004-06,47.18,46.65,100.0,350.0
VA,2004-07,49.56,70.61,150.0,356.0
VA,2004-08,46.15,47.4,106.0,344.0
VA,2004-09,34.42,33.74,89.0,322.0
VA,2004-10,16.34,21.63,22.0,283.0
VA,2004-11,33.12,22.31,-22.0,300.0
VA,2005-04,29.48,58.38,17.0,300.0
VA,2005-05,12.7,45.14,0.0,306.0
VA,2005-06,14.15,59.02,106.0,350.0
VA,2005-07,29.25,58.43,172.0,411.0
VA,2005-08,25.92,57.93,133.0,383.0
VA,2005-09,19.38,55.18,72.0,356.0
VA,2005-10,35.23,19.53,-11.0,322.0
VA,2005-11,9.88,27.35,-6.0,250.0
VA,2006-03,0.0,31.33,22.0,206.0
VA,2006-04,23.5,76.52,-17.0,339.0
VA,2006-05,17.07,40.5,39.0,344.0
VA,2006-06,36.55,56.79,111.0,356.0
VA,2006-07,59.88,58.05,144.0,367.0
VA,2006-08,16.8,58.8,117.0,378.0
VA,2006-09,48.18,33.26,61.0,317.0
VA,2006-10,31.36,28.22,-17.0,306.0
VA,2006-11,36.0,19.95,-44.0,250.0
VA,2007-04,32.3,43.3,-39.0,289.0
VA,2007-05,11.62,58.23,28.0,333.0
VA,2007-06,25.3,63.11,122.0,367.0
VA,2007-07,12.52,59.21,128.0,372.0
VA,2007-08,28.9,62.59,139.0,422.0
VA,2007-09,6.12,44.12,78.0,367.0
VA,2007-10,38.7,35.84,6.0,350.0
VA,2007-11,11.95,21.23,-28.0,233.0
VA,2008-03,8.33,35.67,17.0,233.0
VA,2008-04,54.87,35.43,17.0,289.0
VA,2008-05,26.93,52.84,50.0,311.0
VA,2008-06,27.6,67.14,111.0,389.0
VA,2008-07,41.1,59.69,139.0,378.0
VA,2008-08,34.69,50.79,128.0,356.0
VA,2008-09,40.87,34.27,94.0,339.0
VA,2008-10,6.57,24.66,-28.0,306.0
VA,2008-11,30.28,20.5,-22.0,233.0
VA,2009-04,33.07,47.8,-6.0,333.0
VA,2009-05,47.18,42.87,33.0,322.0
VA,2009-06,49.42,53.42,111.0,344.0
VA,2009-07,33.08,56.82,133.0,356.0
VA,2009-08,19.24,46.85,156.0,378.0
VA,2009-09,27.58,31.75,78.0,328.0
VA,2009-10,20.64,22.07,0.0,289.0
VA,2009-11,70.46,18.58,-17.0,244.0
VA,2011-03,41.0,3.0,22.0,78.0
VA,2011-04,31.67,44.7,-6.0,294.0
VA,2011-05,37.15,44.2,33.0,344.0
VA,2011-06,29.0,64.93,133.0,356.0
VA,2011-07,24.67,65.24,139.0,406.0
VA,2011-08,83.83,101.74,128.0,356.0
VA,2011-09,54.6,29.28,72.0,333.0
VA,2011-10,42.59,32.71,-17.0,311.0
VA,2012-05,19.2,41.27,67.0,333.0
VA,2012-06,15.57,52.17,111.0,417.0
VA,2016-08,15.13,46.45,167.0,383.0
VA,2016-09,55.2,38.2,139.0,367.0
VA,2016-10,32.0,16.5,172.0,294.0
VA,2017-05,23.0,34.0,178.0,306.0
VA,2018-05,112.71,46.14,106.0,344.0
VA,2020-05,29.81,29.11,6.0,322.0
VA,2020-06,29.5,44.81,128.0,350.0
VT,1992-04,19.0,30.38,-39.0,267.0
VT,1992-05,17.16,47.81,-28.0,322.0
VT,1992-06,14.38,49.21,39.0,300.0
VT,1992-07,29.23,43.07,39.0,289.0
VT,1992-08,27.29,36.55,61.0,317.0
VT,1992-09,39.4,31.17,-22.0,289.0
VT,1992-10,27.35,13.19,-28.0,222.0
VT,1993-05,20.19,36.58,-6.0,272.0
VT,1993-06,34.43,44.4,33.0,311.0
VT,1993-07,27.97,53.35,106.0,333.0
VT,1993-08,24.65,42.71,67.0,322.0
VT,1993-09,36.69,29.38,-11.0,300.0
VT,1993-10,32.54,15.62,-33.0,217.0
VT,1994-05,28.13,34.71,-28.0,306.0
VT,1994-06,36.07,52.23,44.0,350.0
VT,1994-07,44.19,48.65,106.0,328.0
VT,1994-08,48.94,40.68,50.0,294.0
VT,1994-09,24.77,22.47,28.0,267.0
VT,1994-10,8.35,16.84,-50.0,233.0
VT,1994-11,28.85,12.25,-44.0,194.0
VT,1995-04,34.33,28.61,-44.0,172.0
VT,1995-05,14.42,33.48,-33.0,239.0
VT,1995-06,8.03,61.53,44.0,367.0
VT,1995-07,30.0,52.16,94.0,378.0
VT,1995-08,51.39,45.19,50.0,333.0
VT,1995-09,30.2,28.17,-17.0,294.0
VT,1995-10,53.81,19.42,-17.0,272.0
VT,1996-04,40.61,27.7,-72.0,222.0
VT,1996-05,52.03,37.19,-22.0,278.0
VT,1996-06,38.7,40.67,56.0,300.0
VT,1996-07,47.39,44.71,89.0,300.0
VT,1996-08,25.52,41.42,67.0,322.0
VT,1996-09,29.0,25.73,11.0,300.0
VT,1996-10,32.03,17.23,-44.0,222.0
VT,1996-11,50.18,11.73,-56.0,233.0
VT,1997-04,12.5,32.8,-78.0,189.0
VT,1997-05,19.53,32.17,-33.0,244.0
VT,1997-06,23.13,52.07,39.0,328.0
VT,1997-07,25.42,48.23,61.0,322.0
VT,1997-08,39.16,39.32,61.0,322.0
VT,1997-09,34.73,24.77,-17.0,272.0
VT,1997-10,15.47,16.2,-67.0,250.0
VT,1997-11,67.8,12.6,-39.0,194.0
VT,1998-04,15.73,32.07,-44.0,278.0
VT,1998-05,16.48,42.61,22.0,311.0
VT,1998-06,71.33,42.53,44.0,317.0
VT,1998-07,72.84,46.48,94.0,322.0
VT,1998-08,51.03,40.52,78.0,306.0
VT,1998-09,55.33,28.63,17.0,289.0
VT,1998-10,25.35,17.68,-28.0,239.0
VT,1998-11,11.81,10.19,-22.0,139.0
VT,1999-04,7.17,31.13,-56.0,194.0
VT,1999-05,19.77,45.65,-22.0,317.0
VT,1999-06,21.13,59.3,39.0,350.0
VT,1999-07,18.0,55.48,94.0,356.0
VT,1999-08,22.87,42.26,61.0,350.0
VT,1999-09,51.41,34.17,33.0,344.0
VT,1999-10,36.0,17.5,-56.0,211.0
VT,1999-11,9.88,22.12,-28.0,206.0
VT,2000-04,45.2,20.0,-39.0,250.0
VT,2000-05,54.94,33.23,-11.0,311.0
VT,2000-06,25.57,39.27,17.0,311.0
VT,2000-07,25.2,43.73,72.0,300.0
VT,2000-08,27.77,39.29,67.0,300.0
VT,2000-09,26.07,26.97,-28.0,317.0
VT,2000-10,18.97,15.32,-33.0,244.0
VT,2000-11,32.27,6.53,-39.0,156.0
VT,2001-04,8.8,32.17,-61.0,261.0
VT,2001-05,18.94,43.42,-11.0,322.0
VT,2001-06,19.89,47.0,28.0,344.0
VT,2001-07,19.45,49.26,61.0,333.0
VT,2001-08,30.97,53.87,72.0,367.0
VT,2001-09,27.3,32.1,6.0,317.0
VT,2001-10,15.2,23.27,-44.0,267.0
VT,2001-11,22.12,10.19,-72.0,217.0
VT,2002-04,29.0,28.56,-56.0,328.0
VT,2002-05,28.71,37.74,-33.0,278.0
VT,2002-06,44.34,41.28,11.0,322.0
VT,2002-07,30.65,47.61,72.0,356.0
VT,2002-08,13.9,45.97,67.0,350.0
VT,2002-09,56.97,34.27,17.0,361.0
VT,2002-10,30.5,15.9,-50.0,261.0
VT,2003-04,26.05,33.63,-39.0,278.0
VT,2003-05,29.94,35.26,-6.0,283.0
VT,2003-06,24.6,50.07,11.0,356.0
VT,2003-07,30.32,50.77,94.0,333.0
VT,2003-08,28.0,46.03,56.0,317.0
VT,2003-09,29.73,32.7,44.0,294.0
VT,2003-10,53.13,15.58,-39.0,256.0
VT,2003-11,25.0,10.14,-11.0,200.0
VT,2004-04,25.04,31.7,-61.0,283.0
VT,2004-05,42.94,42.94,-33.0,306.0
VT,2004-06,39.17,52.27,33.0,317.0
VT,2004-07,63.68,47.55,94.0,311.0
VT,2004-08,70.62,39.41,67.0,306.0
VT,2004-09,22.6,30.13,28.0,278.0
VT,2004-10,10.26,16.03,-50.0,256.0
VT,2004-11,17.57,9.86,-11.0,156.0
VT,2005-04,32.83,30.57,-56.0,261.0
VT,2005-05,15.55,28.84,-39.0,278.0
VT,2005-06,33.63,47.47,67.0,350.0
VT,2005-07,46.26,50.55,100.0,328.0
VT,2005-08,28.84,42.13,78.0,328.0
VT,2005-09,35.43,31.2,22.0,311.0
VT,2005-10,61.94,11.45,-33.0,272.0
VT,2005-11,37.36,19.07,-44.0,206.0
VT,2006-04,29.83,32.7,-67.0,244.0
VT,2006-05,61.35,26.9,-11.0,306.0
VT,2006-06,72.27,37.9,67.0,333.0
VT,2006-07,26.8,48.93,100.0,339.0
VT,2006-08,44.35,41.06,44.0,344.0
VT,2006-09,26.87,24.8,6.0,272.0
VT,2006-10,58.94,12.48,-39.0,244.0
VT,2006-11,33.88,8.41,-33.0,211.0
VT,2007-04,38.93,21.81,-67.0,283.0
VT,2007-05,21.77,41.81,-28.0,328.0
VT,2007-06,20.1,49.87,28.0,356.0
VT,2007-07,53.32,43.55,67.0,322.0
VT,2007-08,13.77,43.13,56.0,350.0
VT,2007-09,17.53,32.2,17.0,333.0
VT,2007-10,48.06,15.81,-39.0,278.0
VT,2007-11,16.86,11.79,-78.0,178.0
VT,2008-04,20.57,37.4,-56.0,278.0
VT,2008-05,17.0,36.55,-17.0,267.0
VT,2008-06,47.87,37.43,83.0,344.0
VT,2008-07,52.33,52.54,100.0,322.0
VT,2008-08,29.85,59.5,61.0,294.0
VT,2008-09,15.76,43.4,0.0,294.0
VT,2008-10,44.85,20.0,-39.0,217.0
VT,2008-11,5.0,12.36,-33.0,194.0
WA,1992-04,10.43,41.55,-44.0,278.0
WA,1992-05,1.63,66.4,-28.0,350.0
WA,1992-06,10.08,77.76,22.0,406.0
WA,1992-07,8.83,67.03,78.0,394.0
WA,1992-08,4.92,68.52,0.0,417.0
WA,1992-09,6.14,44.4,-6.0,317.0
WA,1992-10,5.93,17.32,-50.0,278.0
WA,1993-04,12.17,32.06,-39.0,233.0
WA,1993-05,10.73,59.96,-11.0,367.0
WA,1993-06,9.89,59.25,33.0,339.0
WA,1993-07,9.13,59.48,11.0,350.0
WA,1993-08,4.7,60.69,17.0,367.0
WA,1993-09,0.88,43.88,-28.0,356.0
WA,1993-10,1.8,22.76,-33.0,289.0
WA,1994-04,9.4,43.51,-33.0,294.0
WA,1994-05,12.39,58.89,-17.0,322.0
WA,1994-06,7.24,70.48,17.0,361.0
WA,1994-07,2.51,90.93,50.0,433.0
WA,1994-08,1.09,74.74,50.0,406.0
WA,1994-09,3.81,46.01,28.0,339.0
WA,1994-10,21.49,20.41,11.0,244.0
WA,1995-04,12.48,39.49,-50.0,250.0
WA,1995-05,5.77,58.27,-6.0,328.0
WA,1995-06,12.32,60.76,22.0,344.0
WA,1995-07,7.37,76.84,50.0,378.0
WA,1995-08,5.28,64.72,28.0,361.0
WA,1995-09,7.19,45.79,-17.0,361.0
WA,1995-10,25.86,15.86,-28.0,222.0
WA,1996-04,9.46,41.23,-33.0,261.0
WA,1996-05,12.32,48.23,-44.0,367.0
WA,1996-06,5.31,67.96,22.0,333.0
WA,1996-07,3.09,83.07,39.0,417.0
WA,1996-08,0.8,71.89,28.0,400.0
WA,1996-09,7.4,40.79,-33.0,356.0
WA,1996-10,21.52,17.36,-33.0,283.0
WA,1997-04,10.58,37.23,-67.0,250.0
WA,1997-05,9.15,54.77,-22.0,317.0
WA,1997-06,8.33,62.29,28.0,339.0
WA,1997-07,4.75,73.14,33.0,378.0
WA,1997-08,1.63,72.02,39.0,394.0
WA,1997-09,7.16,40.11,22.0,339.0
WA,1997-10,20.17,15.93,-11.0,322.0
WA,1998-04,4.97,40.13,-56.0,317.0
WA,1998-05,17.61,48.22,0.0,306.0
WA,1998-06,5.17,73.89,39.0,344.0
WA,1998-07,8.1,84.13,78.0,400.0
WA,1998-08,1.14,75.32,56.0,433.0
WA,1998-09,2.02,44.57,17.0,389.0
WA,1998-10,8.34,17.97,-39.0,272.0
WA,1999-04,2.45,45.07,-61.0,289.0
WA,1999-05,9.94,56.19,-44.0,344.0
WA,1999-06,6.63,67.85,6.0,400.0
WA,1999-07,2.54,77.1,17.0,383.0
WA,1999-08,5.95,66.4,22.0,383.0
WA,1999-09,0.47,47.69,-44.0,328.0
WA,1999-10,15.07,15.92,-33.0,267.0
WA,2000-04,8.02,44.58,-56.0,261.0
WA,2000-05,14.0,54.83,-39.0,300.0
WA,2000-06,7.36,68.64,17.0,361.0
WA,2000-07,5.72,80.32,33.0,406.0
WA,2000-08,1.24,72.9,33.0,394.0
WA,2000-09,9.94,39.4,-72.0,344.0
WA,2000-10,14.71,16.06,-28.0,239.0
WA,2001-04,11.06,39.75,-67.0,289.0
WA,2001-05,5.24,59.43,-33.0,372.0
WA,2001-06,11.72,57.41,11.0,361.0
WA,2001-07,2.56,75.17,33.0,389.0
WA,2001-08,5.62,70.46,0.0,400.0
WA,2001-09,2.99,49.32,-22.0,350.0
WA,2001-10,18.9,19.75,-28.0,289.0
WA,2002-04,6.91,44.82,-72.0,239.0
WA,2002-05,8.23,49.99,-67.0,289.0
WA,2002-06,8.99,70.8,0.0,389.0
WA,2002-07,3.43,85.64,39.0,422.0
WA,2002-08,0.4,72.46,17.0,372.0
WA,2002-09,2.65,49.63,-22.0,333.0
WA,2002-10,4.17,15.27,-39.0,244.0
WA,2002-11,6.5,3.5,0.0,133.0
WA,2003-04,13.96,43.06,-78.0,256.0
WA,2003-05,7.57,52.5,-44.0,333.0
WA,2003-06,2.43,73.09,22.0,367.0
WA,2003-07,0.99,85.69,33.0,411.0
WA,2003-08,2.06,67.71,56.0,389.0
WA,2003-09,5.79,47.57,11.0,372.0
WA,2003-10,27.91,20.41,-33.0,317.0
WA,2004-04,7.54,45.15,-44.0,283.0
WA,2004-05,15.56,47.96,0.0,283.0
WA,2004-06,7.88,67.73,17.0,389.0
WA,2004-07,1.35,79.08,28.0,400.0
WA,2004-08,15.42,62.45,72.0,394.0
WA,2004-09,8.46,38.76,0.0,356.0
WA,2004-10,17.78,17.77,-6.0,283.0
WA,2005-04,8.94,40.38,-56.0,278.0
WA,2005-05,13.78,48.66,11.0,356.0
WA,2005-06,7.17,61.04,17.0,367.0
WA,2005-07,4.03,81.0,61.0,417.0
WA,2005-08,2.96,74.67,28.0,389.0
WA,2005-09,4.57,44.8,-6.0,333.0
WA,2005-10,23.61,18.75,-6.0,244.0
WA,2005-11,35.19,15.48,-33.0,133.0
WA,2005-12,6.5,7.67,-28.0,78.0
WA,2006-03,5.71,33.06,-50.0,189.0
WA,2006-04,11.25,39.09,-39.0,283.0
WA,2006-05,12.17,53.19,-44.0,372.0
WA,2006-06,13.63,61.96,39.0,400.0
WA,2006-07,0.73,83.68,28.0,428.0
WA,2006-08,0.95,69.11,6.0,389.0
WA,2006-09,5.02,43.41,-6.0,367.0
WA,2006-10,8.36,17.88,-67.0,294.0
WA,2007-03,21.75,17.69,-22.0,200.0
WA,2007-04,5.4,39.45,-72.0,250.0
WA,2007-05,7.18,56.16,-22.0,339.0
WA,2007-06,8.41,61.99,11.0,367.0
WA,2007-07,5.06,80.35,72.0,417.0
WA,2007-08,3.65,64.73,39.0,394.0
WA,2007-09,4.84,44.9,-17.0,356.0
WA,2007-10,25.43,16.71,-6.0,233.0
WA,2008-04,4.75,42.36,-72.0,283.0
WA,2008-05,5.08,52.68,-39.0,350.0
WA,2008-06,8.63,65.89,17.0,394.0
WA,2008-07,1.21,81.08,33.0,378.0
WA,2008-08,7.49,64.99,22.0,411.0
WA,2008-09,2.87,43.61,-28.0,344.0
WA,2008-10,16.19,15.42,-22.0,283.0
WA,2009-04,7.22,42.71,-67.0,289.0
WA,2009-05,11.41,57.72,-22.0,339.0
WA,2009-06,6.28,68.89,33.0,333.0
WA,2009-07,3.24,79.92,50.0,383.0
WA,2009-08,5.84,69.64,44.0,422.0
WA,2009-09,5.03,45.96,-17.0,344.0
WA,2009-10,22.64,22.55,-33.0,200.0
WA,2011-01,0.0,0.0,0.0,39.0
WA,2011-04,8.67,55.95,-61.0,228.0
WA,2011-05,22.76,121.78,-22.0,261.0
WA,2011-06,7.28,105.56,11.0,322.0
WA,2011-07,4.01,66.94,39.0,350.0
WA,2011-08,1.11,79.54,39.0,372.0
WA,2011-09,2.3,49.75,0.0,367.0
WA,2011-10,10.48,13.83,-6.0,256.0
WA,2011-11,33.0,0.0,-111.0,0.0
WA,2012-04,18.2,41.64,-56.0,306.0
WA,2012-05,8.06,50.64,-33.0,328.0
WA,2012-06,23.53,49.87,6.0,311.0
WA,2012-07,9.39,71.77,22.0,394.0
WA,2012-08,0.59,74.38,22.0,394.0
WA,2012-09,0.27,51.48,-178.0,339.0
WA,2012-10,30.44,18.42,-44.0,278.0
WA,2013-01,0.0,0.0,-128.0,0.0
WA,2013-03,0.0,0.0,0.0,189.0
WA,2013-04,6.19,42.21,-78.0,272.0
WA,2013-05,14.31,47.18,-61.0,344.0
WA,2013-06,14.96,54.68,28.0,350.0
WA,2013-07,0.4,86.57,50.0,411.0
WA,2013-08,5.95,63.67,50.0,367.0
WA,2013-09,17.11,38.43,17.0,372.0
WA,2013-10,9.45,6.85,0.0,217.0
WA,2014-03,3.0,0.0,-11.0,106.0
WA,2014-04,12.37,43.58,-39.0,250.0
WA,2014-05,10.55,56.16,-11.0,322.0
WA,2014-06,9.93,66.92,17.0,333.0
WA,2014-07,6.64,88.08,56.0,406.0
WA,2014-08,3.51,71.32,61.0,400.0
WA,2014-09,6.72,53.99,-22.0,322.0
WA,2014-10,35.44,12.9,0.0,311.0
WA,2015-04,3.95,45.22,-50.0,278.0
WA,2015-05,10.2,57.01,-39.0,333.0
WA,2015-06,2.18,87.88,33.0,428.0
WA,2015-07,0.77,90.81,44.0,406.0
WA,2015-08,3.14,75.44,50.0,411.0
WA,2015-09,13.15,42.57,-17.0,328.0
WA,2015-10,28.71,4.81,33.0,211.0
WA,2016-04,6.54,46.54,-17.0,294.0
WA,2016-05,8.03,54.71,6.0,322.0
WA,2016-06,6.04,69.77,6.0,383.0
WA,2016-07,4.72,73.25,50.0,394.0
WA,2016-08,1.4,73.84,39.0,367.0
WA,2016-09,4.61,42.99,-17.0,311.0
WA,2016-10,51.35,8.2,-33.0,250.0
WA,2017-02,3.0,0.0,-89.0,-6.0
WA,2017-04,14.97,31.27,-50.0,189.0
WA,2017-05,9.8,47.86,-11.0,344.0
WA,2017-06,7.6,66.3,6.0,367.0
WA,2017-07,0.16,90.91,44.0,389.0
WA,2017-08,0.25,69.82,33.0,389.0
WA,2017-09,7.55,43.22,-11.0,361.0
WA,2017-10,33.7,11.65,-17.0,244.0
WA,2018-03,0.0,0.0,11.0,133.0
WA,2018-04,19.71,37.55,-28.0,300.0
WA,2018-05,10.06,53.27,6.0,322.0
WA,2018-06,6.11,62.94,0.0,339.0
WA,2018-07,0.81,89.38,50.0,400.0
WA,2018-08,0.95,66.21,50.0,411.0
WA,2018-09,3.41,46.11,-11.0,344.0
WA,2018-10,22.07,12.24,-6.0,228.0
WA,2019-04,15.53,38.02,-28.0,239.0
WA,2019-05,9.56,49.8,0.0,300.0
WA,2019-06,4.92,71.64,22.0,350.0
WA,2019-07,2.39,76.74,44.0,367.0
WA,2019-08,4.59,67.82,56.0,389.0
WA,2019-09,17.65,36.43,-22.0,339.0
WA,2019-10,34.94,5.57,-50.0,161.0
WA,2020-03,0.0,0.0,-22.0,172.0
WA,2020-04,2.98,47.25,-78.0,256.0
WA,2020-05,25.06,44.59,-67.0,322.0
WA,2020-06,10.36,55.43,28.0,361.0
WA,2020-07,2.57,81.48,28.0,428.0
WA,2020-08,1.55,77.03,-17.0,406.0
WA,2020-09,5.92,52.24,-6.0,361.0
WA,2020-10,18.79,20.98,-72.0,311.0
WA,2021-04,1.42,54.39,-94.0,283.0
WA,2021-05,2.82,63.68,-22.0,311.0
WA,2021-06,4.1,91.05,17.0,456.0
WA,2021-07,0.36,97.35,44.0,456.0
WA,2021-08,2.61,71.04,28.0,411.0
WA,2021-09,14.51,45.26,11.0,333.0
WA,2021-10,25.72,12.01,-50.0,283.0
WI,1992-05,18.32,52.63,-17.0,294.0
WI,1992-06,10.19,55.48,11.0,328.0
WI,1992-07,28.36,45.42,28.0,322.0
WI,1992-08,24.71,49.77,28.0,328.0
WI,1992-09,42.28,31.54,-44.0,278.0
WI,1992-10,8.71,25.5,-100.0,267.0
WI,1993-05,23.24,37.29,-22.0,278.0
WI,1993-06,40.07,49.04,6.0,300.0
WI,1993-07,39.15,48.63,61.0,306.0
WI,1993-08,21.15,43.7,56.0,322.0
WI,1993-09,27.19,29.38,-39.0,267.0
WI,1993-10,10.24,25.86,-67.0,278.0
WI,1994-05,15.62,54.28,-39.0,311.0
WI,1994-06,23.05,50.6,-11.0,333.0
WI,1994-07,32.54,52.51,56.0,311.0
WI,1994-08,27.82,43.26,28.0,322.0
WI,1994-09,35.86,37.19,6.0,311.0
WI,1994-10,3.52,21.34,0.0,233.0
WI,1995-05,23.28,39.83,-11.0,272.0
WI,1995-06,12.76,52.27,22.0,356.0
WI,1995-07,21.77,52.66,72.0,400.0
WI,1995-08,34.95,44.97,89.0,339.0
WI,1995-09,19.79,32.31,-22.0,306.0
