STATE,PERIOD,TOTAL_FIRE_SIZE,PRCP,EVAP,TMIN,TMAX,MEAN_ELEVATION,LAND_AREA,WATER_AREA,TOTAL_AREA,PERCENTAGE_FEDERAL_LAND,URBANIZATION_RATE
WA,1998-02,0.5,,,,,520,66456,4842,71298,28.6%,83.4
WA,1998-03,298.7,,,,,520,66456,4842,71298,28.6%,83.4
WA,1998-04,337.2,4.97,40.13,-56.0,317.0,520,66456,4842,71298,28.6%,83.4
WA,1998-05,1364.0,17.61,48.22,0.0,306.0,520,66456,4842,71298,28.6%,83.4
WA,1998-06,17289.2,5.17,73.89,39.0,344.0,520,66456,4842,71298,28.6%,83.4
WA,1998-07,68176.0,8.1,84.13,78.0,400.0,520,66456,4842,71298,28.6%,83.4
WA,1998-08,21757.2,1.14,75.32,56.0,433.0,520,66456,4842,71298,28.6%,83.4
WA,1998-09,1830.7,2.02,44.57,17.0,389.0,520,66456,4842,71298,28.6%,83.4
WA,1998-10,561.0,8.34,17.97,-39.0,272.0,520,66456,4842,71298,28.6%,83.4
WA,1998-11,6.2,,,,,520,66456,4842,71298,28.6%,83.4
WA,1999-01,9.3,,,,,520,66456,4842,71298,28.6%,83.4
WA,1999-02,1.6,,,,,520,66456,4842,71298,28.6%,83.4
WA,1999-03,975.7,,,,,520,66456,4842,71298,28.6%,83.4
WA,1999-04,1308.1,2.45,45.07,-61.0,289.0,520,66456,4842,71298,28.6%,83.4
WA,1999-05,270.6,9.94,56.19,-44.0,344.0,520,66456,4842,71298,28.6%,83.4
WA,1999-06,778.8,6.63,67.85,6.0,400.0,520,66456,4842,71298,28.6%,83.4
WA,1999-07,4338.16,2.54,77.1,17.0,383.0,520,66456,4842,71298,28.6%,83.4
WA,1999-08,8792.6,5.95,66.4,22.0,383.0,520,66456,4842,71298,28.6%,83.4
WA,1999-09,9344.71,0.47,47.69,-44.0,328.0,520,66456,4842,71298,28.6%,83.4
WA,1999-10,302.1,15.07,15.92,-33.0,267.0,520,66456,4842,71298,28.6%,83.4
WA,1999-11,53.4,,,,,520,66456,4842,71298,28.6%,83.4
WA,1999-12,0.1,,,,,520,66456,4842,71298,28.6%,83.4
WA,2000-01,0.1,,,,,520,66456,4842,71298,28.6%,83.4
WA,2000-02,1.2,,,,,520,66456,4842,71298,28.6%,83.4
WA,2000-03,215.1,,,,,520,66456,4842,71298,28.6%,83.4
WA,2000-04,329.1,8.02,44.58,-56.0,261.0,520,66456,4842,71298,28.6%,83.4
WA,2000-05,1976.9,14.0,54.83,-39.0,300.0,520,66456,4842,71298,28.6%,83.4
WA,2000-06,177285.3,7.36,68.64,17.0,361.0,520,66456,4842,71298,28.6%,83.4
WA,2000-07,32448.5,5.72,80.32,33.0,406.0,520,66456,4842,71298,28.6%,83.4
WA,2000-08,70588.1,1.24,72.9,33.0,394.0,520,66456,4842,71298,28.6%,83.4
WA,2000-09,2041.0,9.94,39.4,-72.0,344.0,520,66456,4842,71298,28.6%,83.4
WA,2000-10,365.4,14.71,16.06,-28.0,239.0,520,66456,4842,71298,28.6%,83.4
WA,2000-11,1.8,,,,,520,66456,4842,71298,28.6%,83.4
WA,2000-12,0.1,,,,,520,66456,4842,71298,28.6%,83.4
WA,2001-01,366.9,,,,,520,66456,4842,71298,28.6%,83.4
WA,2001-02,2.0,,,,,520,66456,4842,71298,28.6%,83.4
WA,2001-03,756.3000000000001,,,,,520,66456,4842,71298,28.6%,83.4
WA,2001-04,605.0,11.06,39.75,-67.0,289.0,520,66456,4842,71298,28.6%,83.4
WA,2001-05,1327.3,5.24,59.43,-33.0,372.0,520,66456,4842,71298,28.6%,83.4
WA,2001-06,5121.4,11.72,57.41,11.0,361.0,520,66456,4842,71298,28.6%,83.4
WA,2001-07,35905.3,2.56,75.17,33.0,389.0,520,66456,4842,71298,28.6%,83.4
WA,2001-08,172475.4,5.62,70.46,0.0,400.0,520,66456,4842,71298,28.6%,83.4
WA,2001-09,6569.5,2.99,49.32,-22.0,350.0,520,66456,4842,71298,28.6%,83.4
WA,2001-10,624.7,18.9,19.75,-28.0,289.0,520,66456,4842,71298,28.6%,83.4
WA,2001-11,25.8,,,,,520,66456,4842,71298,28.6%,83.4
WA,2001-12,0.5,,,,,520,66456,4842,71298,28.6%,83.4
WA,2002-02,1.1,,,,,520,66456,4842,71298,28.6%,83.4
WA,2002-03,91.3,,,,,520,66456,4842,71298,28.6%,83.4
WA,2002-04,162.8,6.91,44.82,-72.0,239.0,520,66456,4842,71298,28.6%,83.4
WA,2002-05,1604.6,8.23,49.99,-67.0,289.0,520,66456,4842,71298,28.6%,83.4
WA,2002-06,774.1,8.99,70.8,0.0,389.0,520,66456,4842,71298,28.6%,83.4
WA,2002-07,59696.5,3.43,85.64,39.0,422.0,520,66456,4842,71298,28.6%,83.4
WA,2002-08,22356.97,0.4,72.46,17.0,372.0,520,66456,4842,71298,28.6%,83.4
WA,2002-09,5217.2,2.65,49.63,-22.0,333.0,520,66456,4842,71298,28.6%,83.4
WA,2002-10,1457.3,4.17,15.27,-39.0,244.0,520,66456,4842,71298,28.6%,83.4
WA,2002-11,107.3,6.5,3.5,0.0,133.0,520,66456,4842,71298,28.6%,83.4
WA,2002-12,0.1,,,,,520,66456,4842,71298,28.6%,83.4
WA,2003-01,15.7,,,,,520,66456,4842,71298,28.6%,83.4
WA,2003-02,4.3,,,,,520,66456,4842,71298,28.6%,83.4
WA,2003-03,64.7,,,,,520,66456,4842,71298,28.6%,83.4
WA,2003-04,53.0,13.96,43.06,-78.0,256.0,520,66456,4842,71298,28.6%,83.4
WA,2003-05,136.4,7.57,52.5,-44.0,333.0,520,66456,4842,71298,28.6%,83.4
WA,2003-06,88298.15,2.43,73.09,22.0,367.0,520,66456,4842,71298,28.6%,83.4
WA,2003-07,53029.9,0.99,85.69,33.0,411.0,520,66456,4842,71298,28.6%,83.4
WA,2003-08,45917.26,2.06,67.71,56.0,389.0,520,66456,4842,71298,28.6%,83.4
WA,2003-09,10738.1,5.79,47.57,11.0,372.0,520,66456,4842,71298,28.6%,83.4
WA,2003-10,1275.9,27.91,20.41,-33.0,317.0,520,66456,4842,71298,28.6%,83.4
WA,2003-11,7.1,,,,,520,66456,4842,71298,28.6%,83.4
WA,2003-12,0.1,,,,,520,66456,4842,71298,28.6%,83.4
WA,2004-02,1.0,,,,,520,66456,4842,71298,28.6%,83.4
WA,2004-03,206.3,,,,,520,66456,4842,71298,28.6%,83.4
WA,2004-04,621.0,7.54,45.15,-44.0,283.0,520,66456,4842,71298,28.6%,83.4
WA,2004-05,103.3,15.56,47.96,0.0,283.0,520,66456,4842,71298,28.6%,83.4
WA,2004-06,25611.31,7.88,67.73,17.0,389.0,520,66456,4842,71298,28.6%,83.4
WA,2004-07,41585.37,1.35,79.08,28.0,400.0,520,66456,4842,71298,28.6%,83.4
WA,2004-08,25172.61,15.42,62.45,72.0,394.0,520,66456,4842,71298,28.6%,83.4
WA,2004-09,294.6,8.46,38.76,0.0,356.0,520,66456,4842,71298,28.6%,83.4
WA,2004-10,145.31,17.78,17.77,-6.0,283.0,520,66456,4842,71298,28.6%,83.4
WA,2004-11,56.9,,,,,520,66456,4842,71298,28.6%,83.4
WA,2004-12,0.1,,,,,520,66456,4842,71298,28.6%,83.4
WA,2005-02,121.97,,,,,520,66456,4842,71298,28.6%,83.4
WA,2005-03,200.8,,,,,520,66456,4842,71298,28.6%,83.4
WA,2005-04,88.77,8.94,40.38,-56.0,278.0,520,66456,4842,71298,28.6%,83.4
WA,2005-05,52.83,13.78,48.66,11.0,356.0,520,66456,4842,71298,28.6%,83.4
WA,2005-06,31550.29,7.17,61.04,17.0,367.0,520,66456,4842,71298,28.6%,83.4
WA,2005-07,36760.51,4.03,81.0,61.0,417.0,520,66456,4842,71298,28.6%,83.4
WA,2005-08,67517.05,2.96,74.67,28.0,389.0,520,66456,4842,71298,28.6%,83.4
WA,2005-09,2439.02,4.57,44.8,-6.0,333.0,520,66456,4842,71298,28.6%,83.4
WA,2005-10,72.3,23.61,18.75,-6.0,244.0,520,66456,4842,71298,28.6%,83.4
WA,2005-11,70.0,35.19,15.48,-33.0,133.0,520,66456,4842,71298,28.6%,83.4
WA,2005-12,0.61,6.5,7.67,-28.0,78.0,520,66456,4842,71298,28.6%,83.4
WA,2006-01,0.1,,,,,520,66456,4842,71298,28.6%,83.4
WA,2006-02,129.62,,,,,520,66456,4842,71298,28.6%,83.4
WA,2006-03,16.7,5.71,33.06,-50.0,189.0,520,66456,4842,71298,28.6%,83.4
WA,2006-04,206.55,11.25,39.09,-39.0,283.0,520,66456,4842,71298,28.6%,83.4
WA,2006-05,669.34,12.17,53.19,-44.0,372.0,520,66456,4842,71298,28.6%,83.4
WA,2006-06,6188.45,13.63,61.96,39.0,400.0,520,66456,4842,71298,28.6%,83.4
WA,2006-07,203085.67,0.73,83.68,28.0,428.0,520,66456,4842,71298,28.6%,83.4
WA,2006-08,175917.24,0.95,69.11,6.0,389.0,520,66456,4842,71298,28.6%,83.4
WA,2006-09,11853.96,5.02,43.41,-6.0,367.0,520,66456,4842,71298,28.6%,83.4
WA,2006-10,409.68,8.36,17.88,-67.0,294.0,520,66456,4842,71298,28.6%,83.4
WA,2006-11,3.8,,,,,520,66456,4842,71298,28.6%,83.4
WA,2007-01,0.35,,,,,520,66456,4842,71298,28.6%,83.4
WA,2007-02,0.1,,,,,520,66456,4842,71298,28.6%,83.4
WA,2007-03,302.8,21.75,17.69,-22.0,200.0,520,66456,4842,71298,28.6%,83.4
WA,2007-04,378.97,5.4,39.45,-72.0,250.0,520,66456,4842,71298,28.6%,83.4
WA,2007-05,622.08,7.18,56.16,-22.0,339.0,520,66456,4842,71298,28.6%,83.4
WA,2007-06,1467.96,8.41,61.99,11.0,367.0,520,66456,4842,71298,28.6%,83.4
WA,2007-07,112602.64,5.06,80.35,72.0,417.0,520,66456,4842,71298,28.6%,83.4
WA,2007-08,117666.92,3.65,64.73,39.0,394.0,520,66456,4842,71298,28.6%,83.4
WA,2007-09,31037.44,4.84,44.9,-17.0,356.0,520,66456,4842,71298,28.6%,83.4
WA,2007-10,495.19,25.43,16.71,-6.0,233.0,520,66456,4842,71298,28.6%,83.4
WA,2007-11,16.47,,,,,520,66456,4842,71298,28.6%,83.4
WA,2007-12,0.1,,,,,520,66456,4842,71298,28.6%,83.4
WA,2008-02,1.5,,,,,520,66456,4842,71298,28.6%,83.4
WA,2008-03,162.62,,,,,520,66456,4842,71298,28.6%,83.4
WA,2008-04,258.16,4.75,42.36,-72.0,283.0,520,66456,4842,71298,28.6%,83.4
WA,2008-05,1544.08,5.08,52.68,-39.0,350.0,520,66456,4842,71298,28.6%,83.4
WA,2008-06,7185.81,8.63,65.89,17.0,394.0,520,66456,4842,71298,28.6%,83.4
WA,2008-07,45681.01,1.21,81.08,33.0,378.0,520,66456,4842,71298,28.6%,83.4
WA,2008-08,62124.82,7.49,64.99,22.0,411.0,520,66456,4842,71298,28.6%,83.4
WA,2008-09,282.6,2.87,43.61,-28.0,344.0,520,66456,4842,71298,28.6%,83.4
WA,2008-10,638.41,16.19,15.42,-22.0,283.0,520,66456,4842,71298,28.6%,83.4
WA,2008-11,0.41,,,,,520,66456,4842,71298,28.6%,83.4
WA,2009-01,15.2,,,,,520,66456,4842,71298,28.6%,83.4
WA,2009-02,64.11,,,,,520,66456,4842,71298,28.6%,83.4
WA,2009-03,80.45,,,,,520,66456,4842,71298,28.6%,83.4
WA,2009-04,228.29,7.22,42.71,-67.0,289.0,520,66456,4842,71298,28.6%,83.4
WA,2009-05,317.07,11.41,57.72,-22.0,339.0,520,66456,4842,71298,28.6%,83.4
WA,2009-06,2427.19,6.28,68.89,33.0,333.0,520,66456,4842,71298,28.6%,83.4
WA,2009-07,12106.94,3.24,79.92,50.0,383.0,520,66456,4842,71298,28.6%,83.4
WA,2009-08,62373.38,5.84,69.64,44.0,422.0,520,66456,4842,71298,28.6%,83.4
WA,2009-09,4031.65,5.03,45.96,-17.0,344.0,520,66456,4842,71298,28.6%,83.4
WA,2009-10,5413.56,22.64,22.55,-33.0,200.0,520,66456,4842,71298,28.6%,83.4
WA,2009-11,1.35,,,,,520,66456,4842,71298,28.6%,83.4
WA,2009-12,4.1,,,,,520,66456,4842,71298,28.6%,83.4
WA,2010-01,0.76,,,,,520,66456,4842,71298,28.6%,83.4
WA,2010-02,0.51,,,,,520,66456,4842,71298,28.6%,83.4
WA,2010-03,322.46,,,,,520,66456,4842,71298,28.6%,83.4
WA,2010-04,79.79,,,,,520,66456,4842,71298,28.6%,83.4
WA,2010-05,42.37,,,,,520,66456,4842,71298,28.6%,83.4
WA,2010-06,858.32,,,,,520,66456,4842,71298,28.6%,83.4
WA,2010-07,41975.08,,,,,520,66456,4842,71298,28.6%,83.4
WA,2010-08,41893.64,,,,,520,66456,4842,71298,28.6%,83.4
WA,2010-09,7826.86,,,,,520,66456,4842,71298,28.6%,83.4
WA,2010-10,45.15,,,,,520,66456,4842,71298,28.6%,83.4
WA,2010-11,1.36,,,,,520,66456,4842,71298,28.6%,83.4
WI,1992-01,13.4,,,,,320,54158,11339,65496,5.3%,71.2
WI,1992-02,39.9,,,,,320,54158,11339,65496,5.3%,71.2
WI,1992-03,178.34,,,,,320,54158,11339,65496,5.3%,71.2
WI,1992-04,629.15,,,,,320,54158,11339,65496,5.3%,71.2
WI,1992-05,1104.83,18.32,52.63,-17.0,294.0,320,54158,11339,65496,5.3%,71.2
WI,1992-06,172.17,10.19,55.48,11.0,328.0,320,54158,11339,65496,5.3%,71.2
WI,1992-07,290.59,28.36,45.42,28.0,322.0,320,54158,11339,65496,5.3%,71.2
WI,1992-08,37.83,24.71,49.77,28.0,328.0,320,54158,11339,65496,5.3%,71.2
WI,1992-09,4.92,42.28,31.54,-44.0,278.0,320,54158,11339,65496,5.3%,71.2
WI,1992-10,48.42,8.71,25.5,-100.0,267.0,320,54158,11339,65496,5.3%,71.2
WI,1992-11,1.06,,,,,320,54158,11339,65496,5.3%,71.2
WI,1993-02,1.86,,,,,320,54158,11339,65496,5.3%,71.2
WI,1993-03,79.76,,,,,320,54158,11339,65496,5.3%,71.2
WI,1993-04,872.31,,,,,320,54158,11339,65496,5.3%,71.2
WI,1993-05,286.22,23.24,37.29,-22.0,278.0,320,54158,11339,65496,5.3%,71.2
WI,1993-06,32.32,40.07,49.04,6.0,300.0,320,54158,11339,65496,5.3%,71.2
WI,1993-07,3.69,39.15,48.63,61.0,306.0,320,54158,11339,65496,5.3%,71.2
WI,1993-08,6.71,21.15,43.7,56.0,322.0,320,54158,11339,65496,5.3%,71.2
WI,1993-09,1.54,27.19,29.38,-39.0,267.0,320,54158,11339,65496,5.3%,71.2
WI,1993-10,65.96,10.24,25.86,-67.0,278.0,320,54158,11339,65496,5.3%,71.2
WI,1993-11,79.08,,,,,320,54158,11339,65496,5.3%,71.2
WI,1993-12,15.77,,,,,320,54158,11339,65496,5.3%,71.2
WI,1994-03,604.48,,,,,320,54158,11339,65496,5.3%,71.2
WI,1994-04,3137.58,,,,,320,54158,11339,65496,5.3%,71.2
WI,1994-05,534.68,15.62,54.28,-39.0,311.0,320,54158,11339,65496,5.3%,71.2
WI,1994-06,120.43,23.05,50.6,-11.0,333.0,320,54158,11339,65496,5.3%,71.2
WI,1994-07,589.19,32.54,52.51,56.0,311.0,320,54158,11339,65496,5.3%,71.2
WI,1994-08,28.96,27.82,43.26,28.0,322.0,320,54158,11339,65496,5.3%,71.2
WI,1994-09,3.52,35.86,37.19,6.0,311.0,320,54158,11339,65496,5.3%,71.2
WI,1994-10,95.12,3.52,21.34,0.0,233.0,320,54158,11339,65496,5.3%,71.2
WI,1994-11,126.55,,,,,320,54158,11339,65496,5.3%,71.2
WI,1994-12,1.51,,,,,320,54158,11339,65496,5.3%,71.2
WI,1995-01,13.55,,,,,320,54158,11339,65496,5.3%,71.2
WI,1995-02,14.03,,,,,320,54158,11339,65496,5.3%,71.2
WI,1995-03,491.24,,,,,320,54158,11339,65496,5.3%,71.2
WI,1995-04,1234.25,,,,,320,54158,11339,65496,5.3%,71.2
WI,1995-05,302.39,23.28,39.83,-11.0,272.0,320,54158,11339,65496,5.3%,71.2
WI,1995-06,57.29,12.76,52.27,22.0,356.0,320,54158,11339,65496,5.3%,71.2
WI,1995-07,39.79,21.77,52.66,72.0,400.0,320,54158,11339,65496,5.3%,71.2
WI,1995-08,3.27,34.95,44.97,89.0,339.0,320,54158,11339,65496,5.3%,71.2
WI,1995-09,19.32,19.79,32.31,-22.0,306.0,320,54158,11339,65496,5.3%,71.2
WI,1995-10,128.71,34.35,34.55,-11.0,289.0,320,54158,11339,65496,5.3%,71.2
WI,1995-11,12.84,,,,,320,54158,11339,65496,5.3%,71.2
WI,1995-12,0.25,,,,,320,54158,11339,65496,5.3%,71.2
WI,1996-03,378.47,,,,,320,54158,11339,65496,5.3%,71.2
WI,1996-04,1321.48,,,,,320,54158,11339,65496,5.3%,71.2
WI,1996-05,641.31,13.22,42.37,-6.0,306.0,320,54158,11339,65496,5.3%,71.2
WI,1996-06,30.0,28.13,44.61,17.0,356.0,320,54158,11339,65496,5.3%,71.2
WI,1996-07,42.03,19.63,52.69,61.0,328.0,320,54158,11339,65496,5.3%,71.2
WI,1996-08,36.57,19.04,46.02,56.0,317.0,320,54158,11339,65496,5.3%,71.2
WI,1996-09,37.79,10.3,29.6,6.0,306.0,320,54158,11339,65496,5.3%,71.2
WI,1996-10,324.09,8.03,28.45,-50.0,256.0,320,54158,11339,65496,5.3%,71.2
WI,1996-11,116.03,,,,,320,54158,11339,65496,5.3%,71.2
WI,1996-12,0.2,,,,,320,54158,11339,65496,5.3%,71.2
WI,1997-02,0.55,,,,,320,54158,11339,65496,5.3%,71.2
WI,1997-03,7.26,,,,,320,54158,11339,65496,5.3%,71.2
WI,1997-04,1980.19,,,,,320,54158,11339,65496,5.3%,71.2
WI,1997-05,429.93,16.86,45.29,-11.0,278.0,320,54158,11339,65496,5.3%,71.2
WI,1997-06,56.12,41.1,57.0,67.0,322.0,320,54158,11339,65496,5.3%,71.2
WI,1997-07,40.28,37.11,50.88,61.0,339.0,320,54158,11339,65496,5.3%,71.2
WI,1997-08,5.65,29.76,38.81,83.0,344.0,320,54158,11339,65496,5.3%,71.2
WI,1997-09,2.48,16.47,34.1,22.0,294.0,320,54158,11339,65496,5.3%,71.2
WI,1997-10,89.1,,,,,320,54158,11339,65496,5.3%,71.2
WI,1997-11,9.83,,,,,320,54158,11339,65496,5.3%,71.2
WI,1997-12,0.21,,,,,320,54158,11339,65496,5.3%,71.2
WI,1998-01,3.97,,,,,320,54158,11339,65496,5.3%,71.2
WI,1998-02,1.7,,,,,320,54158,11339,65496,5.3%,71.2
WI,1998-03,228.86,,,,,320,54158,11339,65496,5.3%,71.2
WI,1998-04,2211.13,,,,,320,54158,11339,65496,5.3%,71.2
WI,1998-05,109.68,21.92,78.92,56.0,317.0,320,54158,11339,65496,5.3%,71.2
WI,1998-06,121.44,53.33,64.88,33.0,322.0,320,54158,11339,65496,5.3%,71.2
WI,1998-07,154.0,11.67,62.37,100.0,317.0,320,54158,11339,65496,5.3%,71.2
WI,1998-08,26.09,40.2,49.89,89.0,311.0,320,54158,11339,65496,5.3%,71.2
WI,1998-09,151.99,15.1,41.49,22.0,328.0,320,54158,11339,65496,5.3%,71.2
WI,1998-10,854.84,9.77,19.23,6.0,211.0,320,54158,11339,65496,5.3%,71.2
WI,1998-11,129.07,,,,,320,54158,11339,65496,5.3%,71.2
WI,1998-12,102.75,,,,,320,54158,11339,65496,5.3%,71.2
WI,1999-01,0.4,,,,,320,54158,11339,65496,5.3%,71.2
WI,1999-02,2.59,,,,,320,54158,11339,65496,5.3%,71.2
WI,1999-03,1534.74,,,,,320,54158,11339,65496,5.3%,71.2
WI,1999-04,1893.15,,,,,320,54158,11339,65496,5.3%,71.2
WI,1999-05,481.05,25.06,50.59,39.0,294.0,320,54158,11339,65496,5.3%,71.2
WI,1999-06,32.06,30.2,59.18,28.0,322.0,320,54158,11339,65496,5.3%,71.2
WI,1999-07,42.39,35.31,72.31,106.0,367.0,320,54158,11339,65496,5.3%,71.2
WI,1999-08,0.33,20.18,48.25,61.0,306.0,320,54158,11339,65496,5.3%,71.2
WI,1999-09,16.04,11.0,41.32,-11.0,322.0,320,54158,11339,65496,5.3%,71.2
WI,1999-10,680.49,8.23,29.08,-33.0,211.0,320,54158,11339,65496,5.3%,71.2
WI,1999-11,650.82,,,,,320,54158,11339,65496,5.3%,71.2
WI,1999-12,19.02,,,,,320,54158,11339,65496,5.3%,71.2
WI,2000-01,0.2,,,,,320,54158,11339,65496,5.3%,71.2
WI,2000-02,51.09,,,,,320,54158,11339,65496,5.3%,71.2
WI,2000-03,2797.96,,,,,320,54158,11339,65496,5.3%,71.2
WI,2000-04,2906.07,,,,,320,54158,11339,65496,5.3%,71.2
WI,2000-05,911.1,40.67,44.08,22.0,239.0,320,54158,11339,65496,5.3%,71.2
WI,2000-06,121.86,55.49,59.62,50.0,311.0,320,54158,11339,65496,5.3%,71.2
WI,2000-07,28.62,22.97,58.38,83.0,300.0,320,54158,11339,65496,5.3%,71.2
WI,2000-08,6.39,27.13,55.42,111.0,339.0,320,54158,11339,65496,5.3%,71.2
WI,2000-09,16.74,34.93,35.18,6.0,333.0,320,54158,11339,65496,5.3%,71.2
WI,2000-10,139.06,,,,,320,54158,11339,65496,5.3%,71.2
WI,2000-11,35.28,,,,,320,54158,11339,65496,5.3%,71.2
WI,2001-03,26.74,,,,,320,54158,11339,65496,5.3%,71.2
WI,2001-04,832.84,,,,,320,54158,11339,65496,5.3%,71.2
WI,2001-05,60.32,33.84,45.74,6.0,294.0,320,54158,11339,65496,5.3%,71.2
WI,2001-06,2.79,30.53,54.11,11.0,317.0,320,54158,11339,65496,5.3%,71.2
WI,2001-07,107.38,25.07,65.14,61.0,350.0,320,54158,11339,65496,5.3%,71.2
WI,2001-08,121.31,39.1,51.3,89.0,344.0,320,54158,11339,65496,5.3%,71.2
WI,2001-09,0.47,24.4,36.7,6.0,289.0,320,54158,11339,65496,5.3%,71.2
WI,2001-10,49.95,,,,,320,54158,11339,65496,5.3%,71.2
WI,2001-11,92.33,,,,,320,54158,11339,65496,5.3%,71.2
WI,2001-12,70.42,,,,,320,54158,11339,65496,5.3%,71.2
WI,2002-01,132.86,,,,,320,54158,11339,65496,5.3%,71.2
WI,2002-02,45.48,,,,,320,54158,11339,65496,5.3%,71.2
WI,2002-03,365.37,,,,,320,54158,11339,65496,5.3%,71.2
WI,2002-04,907.66,,,,,320,54158,11339,65496,5.3%,71.2
WI,2002-05,122.55,33.89,51.89,33.0,289.0,320,54158,11339,65496,5.3%,71.2
WI,2002-06,16.26,42.95,64.91,61.0,339.0,320,54158,11339,65496,5.3%,71.2
WI,2002-07,41.36,23.08,64.54,106.0,356.0,320,54158,11339,65496,5.3%,71.2
WI,2002-08,37.3,24.79,52.03,78.0,328.0,320,54158,11339,65496,5.3%,71.2
WI,2002-09,3.92,31.76,37.68,22.0,311.0,320,54158,11339,65496,5.3%,71.2
WI,2002-10,1.78,,,,,320,54158,11339,65496,5.3%,71.2
WI,2002-11,231.59,,,,,320,54158,11339,65496,5.3%,71.2
WI,2002-12,694.43,,,,,320,54158,11339,65496,5.3%,71.2
WI,2003-01,687.17,,,,,320,54158,11339,65496,5.3%,71.2
WI,2003-02,21.62,,,,,320,54158,11339,65496,5.3%,71.2
WI,2003-03,743.11,,,,,320,54158,11339,65496,5.3%,71.2
WI,2003-04,6139.0,,,,,320,54158,11339,65496,5.3%,71.2
WI,2003-05,465.965,12.36,55.64,22.0,256.0,320,54158,11339,65496,5.3%,71.2
WI,2003-06,51.3,26.96,59.61,33.0,333.0,320,54158,11339,65496,5.3%,71.2
WI,2003-07,51.25,19.52,57.42,100.0,317.0,320,54158,11339,65496,5.3%,71.2
WI,2003-08,185.49,11.16,60.56,67.0,344.0,320,54158,11339,65496,5.3%,71.2
WI,2003-09,208.98,30.25,43.71,-11.0,333.0,320,54158,11339,65496,5.3%,71.2
WI,2003-10,475.97,,,,,320,54158,11339,65496,5.3%,71.2
WI,2003-11,40.35,,,,,320,54158,11339,65496,5.3%,71.2
WI,2003-12,14.337,,,,,320,54158,11339,65496,5.3%,71.2
WI,2004-01,1.52,,,,,320,54158,11339,65496,5.3%,71.2
WI,2004-02,0.35,,,,,320,54158,11339,65496,5.3%,71.2
WI,2004-03,89.41,,,,,320,54158,11339,65496,5.3%,71.2
WI,2004-04,1389.12,,,,,320,54158,11339,65496,5.3%,71.2
WI,2004-05,524.5,77.29,36.0,0.0,267.0,320,54158,11339,65496,5.3%,71.2
WI,2004-06,35.442,42.58,48.53,56.0,294.0,320,54158,11339,65496,5.3%,71.2
WI,2004-07,41.27,25.55,53.05,94.0,306.0,320,54158,11339,65496,5.3%,71.2
WI,2004-08,84.83,29.29,40.5,39.0,300.0,320,54158,11339,65496,5.3%,71.2
WI,2004-09,35.69,9.43,47.83,17.0,294.0,320,54158,11339,65496,5.3%,71.2
WI,2004-10,10.74,,,,,320,54158,11339,65496,5.3%,71.2
WI,2004-11,82.75,,,,,320,54158,11339,65496,5.3%,71.2
WI,2004-12,59.29,,,,,320,54158,11339,65496,5.3%,71.2
WI,2005-01,0.25,,,,,320,54158,11339,65496,5.3%,71.2
WI,2005-03,128.14,,,,,320,54158,11339,65496,5.3%,71.2
WI,2005-04,1846.55,,,,,320,54158,11339,65496,5.3%,71.2
WI,2005-05,3827.37,,,,,320,54158,11339,65496,5.3%,71.2
WI,2005-06,78.55,28.1,64.8,89.0,328.0,320,54158,11339,65496,5.3%,71.2
WI,2005-07,80.37,19.73,73.42,67.0,356.0,320,54158,11339,65496,5.3%,71.2
WI,2005-08,48.65,26.08,54.23,83.0,339.0,320,54158,11339,65496,5.3%,71.2
WI,2005-09,358.64,74.0,50.18,11.0,328.0,320,54158,11339,65496,5.3%,71.2
WI,2005-10,70.94,,,,,320,54158,11339,65496,5.3%,71.2
WI,2005-11,73.758,,,,,320,54158,11339,65496,5.3%,71.2
WI,2005-12,0.1,,,,,320,54158,11339,65496,5.3%,71.2
WI,2006-01,73.29,,,,,320,54158,11339,65496,5.3%,71.2
WI,2006-02,84.04,,,,,320,54158,11339,65496,5.3%,71.2
WI,2006-03,313.02,,,,,320,54158,11339,65496,5.3%,71.2
WI,2006-04,1831.89,,,,,320,54158,11339,65496,5.3%,71.2
WI,2006-05,167.58,27.8,54.47,17.0,311.0,320,54158,11339,65496,5.3%,71.2
WI,2006-06,55.246,21.77,58.31,61.0,317.0,320,54158,11339,65496,5.3%,71.2
WI,2006-07,156.73,25.75,67.39,100.0,356.0,320,54158,11339,65496,5.3%,71.2
WI,2006-08,17.08,59.21,56.67,89.0,350.0,320,54158,11339,65496,5.3%,71.2
WI,2006-09,34.2,39.79,34.74,6.0,283.0,320,54158,11339,65496,5.3%,71.2
WI,2006-10,190.62,,,,,320,54158,11339,65496,5.3%,71.2
WI,2006-11,102.16,,,,,320,54158,11339,65496,5.3%,71.2
WI,2006-12,48.66,,,,,320,54158,11339,65496,5.3%,71.2
WI,2007-01,1.8,,,,,320,54158,11339,65496,5.3%,71.2
WI,2007-02,12.8,,,,,320,54158,11339,65496,5.3%,71.2
WI,2007-03,85.538,,,,,320,54158,11339,65496,5.3%,71.2
WI,2007-04,3253.14701,,,,,320,54158,11339,65496,5.3%,71.2
WI,2007-05,299.72,16.0,54.77,17.0,283.0,320,54158,11339,65496,5.3%,71.2
WI,2007-06,350.527,31.31,56.8,72.0,317.0,320,54158,11339,65496,5.3%,71.2
WI,2007-07,186.73,18.67,68.95,67.0,333.0,320,54158,11339,65496,5.3%,71.2
